year,office,office_name,source,program,object,object_name,moment,value
2015,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,approved,803135.31
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,approved,21470220.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   INNNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACION,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0302   SERVIC DE COMUNIC OFIC DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0303   RADIO NAC Y CANAL 10 TELEV EDUCAT Y CULT,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0103   UNIDAD FINANCIERA INSTITUCIONAL,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,1001   DIRECCIÓN Y ADMININISTRACIÓN,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0406   REPARAC A VICTIMAS DE GRAVES VIOLAC A DH,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0404   PROGRAMA CIUDAD MUJER,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0401   DIRECCIÓN SUPERIOR Y APOYO INSTITUCIONAL,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,approved,0.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0403   DIVISIÓN DE ASISTENCIA ALIMENTARIA,54315,GASTOS RESERVADOS,approved,0.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,approved,24470105.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0701   SERVICIO DE COMUNICACION OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,approved,0.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   GOBERNABILIDAD,54315,GASTOS RESERVADOS,approved,0.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACION,54315,GASTOS RESERVADOS,approved,0.0
2016,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,approved,550000.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,approved,0.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   INNNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,approved,0.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   GOBERNABILIDAD,54315,GASTOS RESERVADOS,approved,2976653.29
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0701   SERVICIO DE COMUNICACION OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,approved,4064038.45
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACIÓN,54315,GASTOS RESERVADOS,approved,29015.0
2017,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,approved,0.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,approved,24469260.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,approved,0.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,approved,559320.5
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,10752157.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,modified,1020625.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0107   INNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,modified,1749678.06
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0202   CANAL 10 TELEVISIÓN EDUCATIVA Y CULTURAL,54315,GASTOS RESERVADOS,modified,904925.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0301   ASUNTOS ESTRATÉGICOS,54315,GASTOS RESERVADOS,modified,4808060.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0103   UNIDAD FINANCIERA INSTITUCIONAL,54315,GASTOS RESERVADOS,modified,93865.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,modified,21205270.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,modified,1040605.21
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0402   DIVISIÓN DE ASISTENCIA  ALIMENTARIA,54315,GASTOS RESERVADOS,modified,3459434.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,6667256.07
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0105   CONSEJO NACIONAL DE LA JUVENTUD,54315,GASTOS RESERVADOS,modified,2146855.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0203   RADIO NACIONAL DE EL SALVADOR,54315,GASTOS RESERVADOS,modified,368800.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0201   SERVICIO DE COMUNICACIÓN  OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,modified,732050.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0401   INCLUSIÓN SOCIAL,54315,GASTOS RESERVADOS,modified,1645801.67
2012,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,4500000.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0402   DIVISIÓN DE ASISTENCIA  ALIMENTARIA,54315,GASTOS RESERVADOS,modified,136038.41
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   SERVICIO DE COMUNICACIÓN  OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,modified,8577045.35
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0401   INCLUSIÓN SOCIAL,54315,GASTOS RESERVADOS,modified,2474566.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0403   CIUDAD MUJER,54315,GASTOS RESERVADOS,modified,1323244.6
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0202   CANAL 10 TELEVISIÓN EDUCATIVA Y CULTURAL,54315,GASTOS RESERVADOS,modified,34315.44
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0403   CIUDAD MUJER,54315,GASTOS RESERVADOS,modified,500973.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0107   INNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,modified,1164825.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   ASUNTOS ESTRATÉGICOS,54315,GASTOS RESERVADOS,modified,698480.41
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   CONSEJO NACIONAL DE LA JUVENTUD,54315,GASTOS RESERVADOS,modified,36959.69
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   Secretaría para Asuntos Legislativos y Jurídicos,54315,GASTOS RESERVADOS,modified,2961162.07
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   Servicio de Comunicación  Oficial de la Presidencia,54315,GASTOS RESERVADOS,modified,9756652.48
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0401   Dirección Superior y Apoyo Institucional,54315,GASTOS RESERVADOS,modified,5022566.13
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   Dirección Superior,54315,GASTOS RESERVADOS,modified,21207644.7
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   Administración General,54315,GASTOS RESERVADOS,modified,13814682.22
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   Asuntos Estratégicos,54315,GASTOS RESERVADOS,modified,6680716.06
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   Innovación Tecnológica e Informática,54315,GASTOS RESERVADOS,modified,3070603.91
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0404   Programa Ciudad Mujer,54315,GASTOS RESERVADOS,modified,10709149.77
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0202   Canal 10 Televisión Educativa y Cultural,54315,GASTOS RESERVADOS,modified,239047.9
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0403   División de Asistencia  Alimentaria,54315,GASTOS RESERVADOS,modified,4256755.78
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0402   Implementación de Políticas de Inclusión Social,54315,GASTOS RESERVADOS,modified,3230820.0
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0103   Unidad Financiera Institucional,54315,GASTOS RESERVADOS,modified,102095.31
2013,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,1001   Dirección y Administración,54315,GASTOS RESERVADOS,modified,619305.05
2014,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,modified,1400000.0
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   Servicio de Comunicación  Oficial de la Presidencia,54315,GASTOS RESERVADOS,modified,8725069.86
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   Secretaría para Asuntos Legislativos y Jurídicos,54315,GASTOS RESERVADOS,modified,506617.87
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   Asuntos Estratégicos,54315,GASTOS RESERVADOS,modified,1104660.26
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   Innovación Tecnológica e Informática,54315,GASTOS RESERVADOS,modified,1859124.62
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   Dirección Superior,54315,GASTOS RESERVADOS,modified,21578115.69
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   Administración General,54315,GASTOS RESERVADOS,modified,8702819.34
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0401   Dirección Superior y Apoyo Institucional,54315,GASTOS RESERVADOS,modified,433770.56
2014,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0103   Unidad Financiera Institucional,54315,GASTOS RESERVADOS,modified,9288.63
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,9741158.8
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   GOBERNABILIDAD,54315,GASTOS RESERVADOS,modified,4707778.79
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0402   IMPLEMENTAC DE POLÍTICA DE INCLUSIÓN SOC,54315,GASTOS RESERVADOS,modified,457125.6
2015,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,modified,1003135.31
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,modified,20103156.03
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   INNNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,modified,1806218.02
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACION,54315,GASTOS RESERVADOS,modified,659537.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0302   SERVIC DE COMUNIC OFIC DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,modified,7973342.17
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0303   RADIO NAC Y CANAL 10 TELEV EDUCAT Y CULT,54315,GASTOS RESERVADOS,modified,20859.48
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0103   UNIDAD FINANCIERA INSTITUCIONAL,54315,GASTOS RESERVADOS,modified,24944.59
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,1001   DIRECCIÓN Y ADMININISTRACIÓN,54315,GASTOS RESERVADOS,modified,42226.79
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,modified,1965725.97
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0406   REPARAC A VICTIMAS DE GRAVES VIOLAC A DH,54315,GASTOS RESERVADOS,modified,27075.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0404   PROGRAMA CIUDAD MUJER,54315,GASTOS RESERVADOS,modified,409297.28
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0401   DIRECCIÓN SUPERIOR Y APOYO INSTITUCIONAL,54315,GASTOS RESERVADOS,modified,552199.76
2015,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,4000000.0
2015,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0403   DIVISIÓN DE ASISTENCIA ALIMENTARIA,54315,GASTOS RESERVADOS,modified,25676.52
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,modified,27064049.95
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0701   SERVICIO DE COMUNICACION OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,modified,4100000.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   GOBERNABILIDAD,54315,GASTOS RESERVADOS,modified,2988120.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACION,54315,GASTOS RESERVADOS,modified,29015.0
2016,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,modified,550000.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,modified,1478510.0
2016,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0105   INNNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,modified,1290985.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0301   GOBERNABILIDAD,54315,GASTOS RESERVADOS,modified,2642310.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0701   SERVICIO DE COMUNICACION OFICIAL DE LA PRESIDENCIA,54315,GASTOS RESERVADOS,modified,1712000.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0201   DIRECCION Y ADMINISTRACIÓN,54315,GASTOS RESERVADOS,modified,0.0
2017,500,PRESIDENCIA DE LA REPUBLICA,5 DONACIONES,5677   SEG PÚBLICA Y EFICIENCIA POLICIAL 011,54315,GASTOS RESERVADOS,modified,0.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0101   DIRECCIÓN SUPERIOR,54315,GASTOS RESERVADOS,modified,25001910.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,modified,1675410.0
2017,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,modified,500000.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0102   ADMINISTRACIÓN GENERAL,54315,GASTOS RESERVADOS,accrued,10752157.0
2012,500,PRESIDENCIA DE LA REPUBLICA,3 PRESTAMOS EXTERNOS,0104   SECRETARÍA PARA ASUNTOS LEGISLATIVOS Y JURÍDICOS,54315,GASTOS RESERVADOS,accrued,1020625.0
2012,500,PRESIDENCIA DE LA REPUBLICA,1 FONDO GENERAL,0107   INNOVACIÓN TECNOLÓGICA E INFORMÁTICA,54315,GASTOS RESERVADOS,accrued,1749678.06
