year,office,office_name,approved,modified,accrued,shifted,ratio
2008,0600,Tribunal de Etica Gubernamental,1408210.0,1374931.9999999988,1371399.889999999,-33277.999999999985,-2.3631418609440344
2008,0200,Corte de Cuentas de la República,27525445.0,27541036.00000001,27493823.96000001,15590.999999999965,0.0566421360308615
2008,1500,Consejo Nacional de la Judicatura,4400060.0,4432056.999999998,4432031.149999997,31996.999999999967,0.727194629164147
2008,1800,Procuraduría General de la República,17854805.0,18075869.99999998,17918388.50999998,221065.0,1.2381260954684188
2008,3300,Ramo de Trabajo y Previsión Social,8950585.0,9461999.219999999,9461953.199999996,511414.21999999933,5.713751894429239
2008,4400,Ramo de Medio Ambiente y Recursos Naturales,8453239.999999994,9065844.999999998,8755922.150000002,612604.9999999998,7.246984588157915
2008,3100,Ramo de Educación,635168400.0,636012637.5600005,632242761.7900003,844237.5600000183,0.1329155480656812
2008,2300,Ramo de Gobernación y Desarrollo Territorial,12665015.0,14128736.000000006,14128663.269999994,1463720.9999999981,11.557199103198837
2008,0800,Ramo de Relaciones Exteriores,35845724.99999994,44538094.00000021,44533264.6400002,8692369.000000004,24.249388176693365
2008,0300,Tribunal Supremo Electoral,11223495.0,20315462.60999997,20315458.12999997,9091967.61,81.00834552873235
2008,0900,Ramo de la Defensa Nacional,114869495.0,124218044.00000004,124210432.33000009,9348548.999999994,8.1384087220023
2008,1700,Fiscalía General de la República,28891355.00000002,38471369.31999999,37727094.84,9580014.319999997,33.15875742068861
2008,0700,Ramo de Hacienda,1264043900.0,1274648746.7099998,1267393629.1699994,10604846.710000005,0.8389618991872042
2008,3200,Ramo de Salud,356726510.0,369573618.78999954,365266682.7399995,12847108.78999996,3.6013888594934986
2008,4200,Ramo de Agricultura y Ganadería,45352105.0,58469745.079999894,58212943.359999835,13117640.07999999,28.923993891793977
2008,2400,Ramo de Justicia y Seguridad Pública,307220530.0,337982319.18999994,313915477.4199999,30761789.19000006,10.012934093304267
2008,4300,Ramo de Obras Públicas y de Transporte,125671675.00000003,195976263.00000027,189833437.01000026,70304588.00000021,55.9430659295344
2008,4100,Ramo de Economía,40944740.0,150928991.27999997,150864725.6,109984251.28,268.6163137926874
2009,0500,Presidencia de la República,48091984.99999999,37324896.120000094,36985092.910000086,-10767088.879999984,-22.388530812358827
2009,1600,Organo Judicial,204308048.0,194032601.00000024,177417499.89000022,-10275447.00000001,-5.02938924853318
2009,0200,Corte de Cuentas de la República,32728235.0,31570364.999999996,31542816.369999997,-1157869.9999999995,-3.537832089020381
2009,4600,Ramo de Turismo,18264360.0,17331795.32,12702771.449999996,-932564.6799999999,-5.105925857790801
2009,0100,Organo Legislativo,39266025.0,38721127.00000006,37600321.67000005,-544898.0000000072,-1.3877085852209567
2009,1500,Consejo Nacional de la Judicatura,5355697.0,5062176.999999994,4998183.369999995,-293520.0,-5.4805191555832975
2009,2300,Ramo de Gobernación y Desarrollo Territorial,15728885.0,15443710.000000004,15003006.520000005,-285175.0000000056,-1.8130655796644555
2009,0400,Tribunal de Servicio Civil,824870.0,562757.0000000005,562752.4800000004,-262113.00000000006,-31.776279898650706
2009,1900,Procuraduría para la Defensa de los Derechos Human,6574720.0,6348256.999999989,6348248.049999989,-226463.00000000015,-3.4444508663486832
